device_id,gender,age,group
-7317635861930400000,M,25,M23-26
8000587822583930000,M,25,M23-26
8631913958400490000,F,25,F24-26
-1047613291607440000,M,23,M23-26
-5228851843124670000,M,29,M29-31
-7003477042130290000,M,24,M23-26
-9095067016185410000,M,32,M32-38
-7656104591802780000,M,23,M23-26
-1561550639829800000,F,22,F23-
2865406474920660000,M,40,M39+
-1844158884160760000,M,64,M39+
6439243668706960000,M,34,M32-38
3679648261280610000,F,32,F29-32
-8276797409142260000,M,52,M39+
5303582698527880000,M,31,M29-31
1978173572807750000,M,26,M23-26
4973532993218410000,M,59,M39+
7194951545252540000,M,59,M39+
314804421490305000,M,34,M32-38
7429521154916900000,F,47,F43+
5743930021175370000,F,47,F43+
5371740458442250000,M,30,M29-31
-1115650642900030000,M,42,M39+
-7071454268201010000,F,23,F23-
-3121746179327740000,M,27,M27-28
-4756800514799760000,M,31,M29-31
5265208589400890000,F,34,F33-42
6989427396638660000,F,29,F29-32
8406102949237890000,F,24,F24-26
-7242889615620530000,M,34,M32-38
-2346174351779930000,M,23,M23-26
-4928052045631710000,F,27,F27-28
-2272555818614570000,M,29,M29-31
-7172100531467650000,M,29,M29-31
-5921345233403160000,M,33,M32-38
-2573387398729000000,M,33,M32-38
-8865230619992850000,F,23,F23-
7656641175253580000,M,29,M29-31
7006256789101730000,M,41,M39+
-3410378500080130000,M,31,M29-31
-4449810920240230000,M,19,M22-
-4370895515671120000,F,41,F33-42
-6422294114958140000,F,43,F43+
3617872519234440000,M,41,M39+
-1623906742834620000,M,46,M39+
5292965093112410000,M,34,M32-38
-1452687627060420000,M,35,M32-38
-8716664443826530000,M,42,M39+
-9205645091197540000,M,44,M39+
-1389970193827080000,M,26,M23-26
-7729503172472340000,F,29,F29-32
-2855834682368350000,M,33,M32-38
1552716702606960000,F,30,F29-32
9085581340228570000,M,31,M29-31
-8524520775043220000,F,21,F23-
-5605817253936910000,M,27,M27-28
-3651646065035440000,F,48,F43+
-8588181573374580000,F,48,F43+
-486823214288301000,F,60,F43+
708827994406101000,F,25,F24-26
-7257829347340740000,F,24,F24-26
-769954829388868000,F,24,F24-26
-1128006797808900000,M,24,M23-26
5029200050027270000,M,25,M23-26
4575334255103780000,M,23,M23-26
1324908425913050000,M,23,M23-26
7866257606120540000,M,22,M22-
-3148874735700710000,M,34,M32-38
-8632498737793140000,M,34,M32-38
8675861599785320000,M,33,M32-38
3185461533304270000,F,37,F33-42
-789939599234754000,M,42,M39+
-8401936631714390000,M,42,M39+
-6255165036199180000,M,42,M39+
-4694479185833460000,M,42,M39+
-4960511579734130000,F,29,F29-32
3457764776909870000,F,43,F43+
-2231255040323350000,M,61,M39+
4602143264651540000,M,43,M39+
2559867111571770000,M,26,M23-26
6064000998365730000,F,27,F27-28
5706234731137330000,M,38,M32-38
1231716161338540000,M,32,M32-38
-5258924482228410000,F,26,F24-26
-3960254845676420000,F,43,F43+
-3133487268922310000,M,24,M23-26
7531978791284410000,M,38,M32-38
-4097859592867720000,M,52,M39+
4214467750872100000,M,24,M23-26
5583876576083020000,M,37,M32-38
6079416308647770000,M,20,M22-
619585849072555000,M,24,M23-26
1092223680834470000,M,34,M32-38
-2769421684006900000,F,25,F24-26
5590947855154780000,F,26,F24-26
-7769050830441240000,F,26,F24-26
7093706758594000000,M,25,M23-26
7507547951151950000,M,38,M32-38
8755289109796010000,M,25,M23-26
-6910932511029550000,M,25,M23-26
1006948519428350000,M,29,M29-31
-9089176978634160000,M,29,M29-31
6494632015536440000,F,32,F29-32
-5558362260419900000,F,27,F27-28
-5149984271367030000,M,34,M32-38
1368272437847120000,M,42,M39+
-1621824698862850000,M,23,M23-26
6211777767324840000,F,51,F43+
7142850053438050000,M,23,M23-26
-440724104002009000,M,27,M27-28
-7540523511313720000,F,44,F43+
3557389010738480000,M,30,M29-31
295768883888532000,M,44,M39+
-569341035925123000,F,53,F43+
1707986664424850000,F,30,F29-32
-6069317189816670000,M,46,M39+
-6016415104482290000,M,42,M39+
-57035224554715400,M,33,M32-38
-3159842145920690000,M,24,M23-26
5205386594991310000,M,23,M23-26
1289892584378610000,M,46,M39+
8718968840887040000,F,31,F29-32
981733647125076000,F,27,F27-28
3673939606272630000,M,24,M23-26
4891165620488760000,M,18,M22-
3851005436715750000,M,21,M22-
3553057874282310000,M,1,M22-
-1583878640825360000,F,26,F24-26
2057573476461340000,M,29,M29-31
4106326478923770000,M,36,M32-38
-9110145231826190000,M,30,M29-31
-7470932456972620000,M,30,M29-31
118038995969675000,M,34,M32-38
1056689224530690000,M,19,M22-
-7704797252552150000,M,30,M29-31
1201181474127520000,M,62,M39+
-8844507501857950000,F,31,F29-32
-4280733390171710000,M,29,M29-31
4203134072457640000,M,36,M32-38
-527226872823879000,M,28,M27-28
6493338917999630000,M,21,M22-
5624643756768050000,M,25,M23-26
-1206147883600220000,M,45,M39+
-7806374822395400000,M,45,M39+
-3208871974667530000,M,29,M29-31
3486113361574940000,M,29,M29-31
-7735651719455930000,M,45,M39+
-3160322303958570000,F,35,F33-42
-3897719760238410000,F,27,F27-28
5358799099121970000,F,28,F27-28
6091921849695310000,M,29,M29-31
4023559634394000000,M,30,M29-31
-3647549185307270000,M,20,M22-
2360178808011230000,M,25,M23-26
-7769274399261820000,M,32,M32-38
5901166441323180000,F,37,F33-42
-2403170530812970000,F,23,F23-
1102056032931040000,F,23,F23-
6680107774626190000,F,27,F27-28
-8146786374711450000,M,24,M23-26
5765313129552040000,M,18,M22-
-1127104264561810000,F,26,F24-26
4428148672626320000,F,35,F33-42
-5795026967694320000,M,27,M27-28
7044593547973940000,M,37,M32-38
-1131822433421200000,F,31,F29-32
-2736707838908590000,M,26,M23-26
8864881796035220000,F,46,F43+
1620257492883070000,F,69,F43+
399725750385916000,M,28,M27-28
7270157325938740000,M,32,M32-38
5499629868232230000,M,42,M39+
-7754254973406330000,M,34,M32-38
801177038618723000,M,24,M23-26
-4590430272962700000,M,22,M22-
4290253951868080000,F,21,F23-
-5706212929979490000,M,33,M32-38
-777738124126740000,F,29,F29-32
2591980298294450000,M,52,M39+
-1261058344386990000,M,34,M32-38
-5423846739462410000,M,34,M32-38
7598753157886140000,M,34,M32-38
-4965795440342550000,F,53,F43+
-7532642945980330000,F,53,F43+
8324872356452520000,M,33,M32-38
-4329219092033240000,M,33,M32-38
836642399155869000,M,34,M32-38
-8036028046764190000,M,30,M29-31
9171009827767260000,M,39,M39+
-7128850649987280000,M,32,M32-38
6860737513402970000,M,37,M32-38
-7206982811277090000,M,40,M39+
7809738860759320000,M,40,M39+
7416938278871220000,M,24,M23-26
386204698430058000,M,24,M23-26
3613672541612770000,M,24,M23-26
-763926437955074000,F,23,F23-
7193378056748010000,M,37,M32-38
-419121773362604000,F,20,F23-
-4265214970607710000,M,48,M39+
7927469507878700000,M,48,M39+
4795364879727880000,M,44,M39+
2164502432318990000,M,24,M23-26
5892153973171640000,M,37,M32-38
2465464136352290000,M,24,M23-26
6315508871459080000,M,36,M32-38
-2982766727048690000,M,25,M23-26
9134018725854310000,M,39,M39+
-528831950307313000,M,25,M23-26
3198111679433920000,M,25,M23-26
3762699327934750000,M,31,M29-31
-7364516262656510000,M,22,M22-
-2800558155006960000,M,25,M23-26
3766871888035010000,M,25,M23-26
6392974603074040000,M,25,M23-26
7926964675577510000,M,24,M23-26
-747225040530116000,M,31,M29-31
-1027840677267770000,M,33,M32-38
2951397421540560000,M,33,M32-38
7930976229714080000,M,29,M29-31
8608454385432700000,M,31,M29-31
5849136993780990000,M,61,M39+
2256970277523240000,M,34,M32-38
7011511313708690000,F,35,F33-42
-8137754478400760000,M,30,M29-31
416715133642814000,F,54,F43+
7847201221681160000,M,32,M32-38
4777971947540830000,F,23,F23-
-6308878240162070000,M,63,M39+
-3472188109864890000,M,29,M29-31
-2042260820876470000,M,24,M23-26
1175556052838120000,M,41,M39+
-7407278952624700000,M,41,M39+
-2412918807975460000,M,29,M29-31
-7161052962462700000,M,44,M39+
-7250663524262440000,M,42,M39+
1289863707068390000,F,28,F27-28
-7333852052466550000,M,47,M39+
929745484885651000,M,47,M39+
-1020585348368770000,M,33,M32-38
-9024513290951870000,M,35,M32-38
3597223885871020000,F,26,F24-26
-5579091283767450000,M,31,M29-31
-6861155747115080000,M,21,M22-
-3858918960199620000,F,31,F29-32
5293689270020200000,M,37,M32-38
-159083402098262000,M,48,M39+
3894272611414390000,M,30,M29-31
5681698160569880000,M,29,M29-31
9043953137161800000,M,23,M23-26
-4002054598503560000,M,32,M32-38
7050520791735260000,M,34,M32-38
3409705306464010000,M,20,M22-
-1766880296159910000,M,47,M39+
-1783095940842530000,F,30,F29-32
-1376047896098080000,F,30,F29-32
776010820131680000,F,26,F24-26
249578414707902000,F,26,F24-26
5656523900723600000,M,45,M39+
-6260425765852800000,M,19,M22-
1390948509971510000,M,19,M22-
5206516924866260000,M,19,M22-
4999326863344300000,M,45,M39+
-6828119636049980000,M,32,M32-38
-132578951724215000,F,40,F33-42
-3976316589816150000,F,22,F23-
3855771231134560000,M,34,M32-38
376743850956986000,F,23,F23-
-2291165057695390000,F,20,F23-
3119672521180750000,F,39,F33-42
-7816377403771460000,F,39,F33-42
4116550024136560000,M,35,M32-38
3610952115243510000,F,46,F43+
4878495613480330000,M,20,M22-
2757926583855640000,M,26,M23-26
4557301209651630000,M,41,M39+
-8049765710637320000,F,34,F33-42
2846341990979500000,M,27,M27-28
-5311294076106600000,M,20,M22-
6343602906019230000,M,25,M23-26
3517839280346520000,M,41,M39+
-3238347350864320000,M,33,M32-38
-1344286349653200000,M,18,M22-
7195373268239650000,M,29,M29-31
-5336664531868120000,M,19,M22-
-918578560074251000,M,19,M22-
7503586312138070000,M,27,M27-28
-6544048778824780000,M,23,M23-26
-4207191765598800000,M,49,M39+
6674751532157030000,M,49,M39+
4758149004309160000,M,49,M39+
495216902571657000,M,49,M39+
3885166068324850000,M,49,M39+
5805654319415970000,F,31,F29-32
-6791192765076420000,M,57,M39+
3551366009216160000,F,46,F43+
-3869400343994490000,F,30,F29-32
-513805324058718000,M,31,M29-31
-3663397555917550000,M,31,M29-31
-6559853462621610000,M,31,M29-31
-2268725276264510000,M,28,M27-28
-3767175789257460000,F,27,F27-28
-4399386416123190000,M,22,M22-
8102294470615540000,M,22,M22-
3559381080511940000,M,27,M27-28
-782877511321880000,M,54,M39+
-6434930011931350000,F,28,F27-28
-2202520430126290000,M,37,M32-38
-4442019291911240000,M,35,M32-38
763035882503660000,F,40,F33-42
3781517442833180000,M,66,M39+
3931785318088370000,M,31,M29-31
348751663093673000,M,19,M22-
7187092753199650000,F,25,F24-26
2259489701964870000,M,43,M39+
-5999159465897120000,F,22,F23-
3509316317174050000,M,27,M27-28
-3202827327665350000,M,39,M39+
-3259680563186260000,M,39,M39+
4792215997822940000,M,39,M39+
3396507914310010000,M,39,M39+
2302371781312260000,M,39,M39+
-6577291289494350000,M,39,M39+
6542864066068610000,M,39,M39+
-394703051800035000,M,39,M39+
-8605598092237940000,F,26,F24-26
-4156536048847140000,M,25,M23-26
-3884834171828740000,M,35,M32-38
-3881340896475950000,M,43,M39+
-7983719777651300000,F,27,F27-28
-5630226259291330000,F,18,F23-
3253562311921260000,M,26,M23-26
1139012772646530000,M,26,M23-26
-4020978794833430000,M,25,M23-26
1984311070865680000,M,25,M23-26
-5174501424429160000,F,48,F43+
-4799202891900070000,F,21,F23-
-8019273781376690000,F,43,F43+
-2119551415645050000,M,24,M23-26
-3007355759904030000,M,31,M29-31
-5068221808142540000,F,45,F43+
2218842685879900000,M,33,M32-38
6952062760886870000,M,36,M32-38
-8008060083194300000,M,36,M32-38
8219750208567880000,F,18,F23-
7327324540502380000,F,39,F33-42
-8360887812939110000,M,22,M22-
5619292706407580000,M,22,M22-
-2166663006226870000,M,35,M32-38
5416490314717560000,M,34,M32-38
-8485411087001620000,F,28,F27-28
-7752590298681590000,M,29,M29-31
5406027401754510000,M,29,M29-31
5041857224657390000,M,40,M39+
8138440282151110000,M,40,M39+
-5031044913556370000,M,37,M32-38
-587295146738104000,M,37,M32-38
-2490839146372100000,F,29,F29-32
-4484496551443950000,M,27,M27-28
4714369924839750000,M,30,M29-31
9213189127364130000,M,21,M22-
293661087677071000,M,25,M23-26
8077999030123450000,M,20,M22-
-2733351592764520000,M,37,M32-38
-4049597438584320000,M,40,M39+
-8521540068134460000,M,40,M39+
4775876547674930000,M,21,M22-
-6961685037315730000,M,31,M29-31
8809858533064910000,M,28,M27-28
-3756855497501040000,F,42,F33-42
-223973009982261000,F,40,F33-42
-5810131372593190000,M,37,M32-38
8894272289307120000,M,26,M23-26
-4069850638844620000,M,25,M23-26
-459522077835624000,M,26,M23-26
-216204372674602000,M,16,M22-
27287788374990100,M,26,M23-26
8949748515875640000,F,38,F33-42
-3170405673821430000,F,38,F33-42
35172350775627800,M,37,M32-38
1881690997483710000,F,30,F29-32
-9007587718857870000,M,37,M32-38
639552354806857000,M,37,M32-38
-4999609506341380000,M,37,M32-38
3091630342971800000,M,36,M32-38
8313920746229110000,F,25,F24-26
786473672035891000,F,25,F24-26
-9199008743737780000,M,25,M23-26
-1607203001956450000,F,44,F43+
-6132617184788640000,F,25,F24-26
-4964494294620320000,M,37,M32-38
8008244985036080000,F,45,F43+
-4562619719939930000,F,45,F43+
-7727145523748840000,F,45,F43+
-242741936495282000,F,45,F43+
4258182485621730000,F,18,F23-
-7581208816153120000,M,35,M32-38
-5607583655880740000,M,25,M23-26
654728508713398000,M,36,M32-38
2693254888186310000,F,33,F33-42
-2998503335436780000,M,20,M22-
-6597069671371640000,M,20,M22-
-7052230761940700000,M,20,M22-
6051978313242110000,M,25,M23-26
3635120136168310000,M,36,M32-38
-6192788919475760000,M,36,M32-38
7995879928847450000,F,21,F23-
-8273701417712260000,M,33,M32-38
-8545184470818570000,M,40,M39+
395937639874086000,F,50,F43+
-5083523871587620000,F,22,F23-
1991540742759240000,M,59,M39+
659195857714124000,M,33,M32-38
4198916357801350000,F,31,F29-32
6838710983918230000,F,31,F29-32
-2438347967345480000,M,39,M39+
7909430126271320000,F,27,F27-28
-1302505606898220000,M,38,M32-38
-8627316603571490000,M,26,M23-26
2084497990191730000,F,29,F29-32
-3517798458943620000,M,30,M29-31
7355478264288130000,F,22,F23-
8020205752935610000,M,31,M29-31
8414957462123500000,M,46,M39+
-5141475320669780000,M,46,M39+
-1552503320377120000,M,46,M39+
3102490911790420000,M,26,M23-26
-5899426028534710000,M,24,M23-26
-7962045710476210000,M,33,M32-38
6576962821661270000,M,30,M29-31
-4597363516872640000,F,26,F24-26
-2921293556715690000,F,32,F29-32
1068486494178270000,M,34,M32-38
572617639756395000,F,47,F43+
6931316059446350000,M,28,M27-28
-3383399197247340000,M,28,M27-28
-8100614468712040000,F,33,F33-42
-9153359559453120000,F,30,F29-32
5091658883044740000,M,33,M32-38
3302475645026200000,M,33,M32-38
-4927966958122690000,M,16,M22-
2369746877187720000,M,42,M39+
3718760231352710000,M,42,M39+
4662167000220510000,M,39,M39+
7078683477189110000,M,39,M39+
-4075415980093870000,M,30,M29-31
-5752991805094220000,M,39,M39+
-4268584268316450000,F,51,F43+
-4727609095154700000,M,25,M23-26
-2374601292556460000,M,34,M32-38
-1140630263711200000,M,37,M32-38
-8970672297017990000,F,45,F43+
-2245813893089100000,M,29,M29-31
181998757858543000,M,26,M23-26
-5235317150879700000,M,41,M39+
5258219445935290000,F,30,F29-32
8828253932000080000,M,28,M27-28
2271092547550890000,F,27,F27-28
-3613616495310760000,F,27,F27-28
7797572153011260000,F,27,F27-28
-4498445842577770000,F,27,F27-28
2173098923375930000,F,37,F33-42
4574359542114640000,M,24,M23-26
3661959019961600000,M,34,M32-38
1851339102793890000,F,25,F24-26
-5669802296882130000,F,25,F24-26
6081956440584930000,F,25,F24-26
-4337179736930800000,F,25,F24-26
7019698157367990000,F,26,F24-26
5893396488068810000,F,27,F27-28
5585318921828280000,F,34,F33-42
6140446991745870000,F,34,F33-42
8213487331706620000,F,34,F33-42
8399811505889680000,M,41,M39+
8045892847872520000,F,48,F43+
6194797233994720000,M,41,M39+
4632614069362080000,F,29,F29-32
8265647007278520000,M,48,M39+
-6621668490756680000,M,34,M32-38
3240100240367560000,M,34,M32-38
-6468207400631830000,M,34,M32-38
7529284384361280000,M,53,M39+
7512733168375850000,M,53,M39+
1084088008837360000,M,53,M39+
2512414614924790000,M,53,M39+
4215335961319000000,M,53,M39+
-5495063783914170000,M,46,M39+
-7162822516541330000,F,27,F27-28
-8779082963431720000,F,54,F43+
7042108888509910000,M,35,M32-38
8396250440510950000,F,26,F24-26
-6303685758596390000,M,29,M29-31
140805241385352000,M,42,M39+
7982084310706490000,M,33,M32-38
8787618047712060000,M,30,M29-31
-28985481781029000,F,41,F33-42
2195225273286390000,M,27,M27-28
-7452768906744700000,M,36,M32-38
-5097175766421740000,M,26,M23-26
674212229186364000,F,31,F29-32
-4779478977036190000,F,31,F29-32
3141641797670600000,M,27,M27-28
2799741222520440000,M,28,M27-28
3580725471917120000,M,29,M29-31
6882855439975800000,M,28,M27-28
972091730771948000,F,27,F27-28
-5253673913132020000,F,61,F43+
8394247374153250000,F,61,F43+
-7543483815522890000,M,26,M23-26
-3941759424988840000,M,25,M23-26
1063013963338280000,F,24,F24-26
-6853709245806730000,M,45,M39+
-1291152380450900000,F,24,F24-26
4767219662133170000,M,26,M23-26
-1289283835807440000,M,20,M22-
-2558410965214660000,M,21,M22-
-115512430699811000,M,48,M39+
1147909778299930000,M,18,M22-
-6606732354687380000,F,19,F23-
-1731029714525630000,M,34,M32-38
2813256577030650000,M,26,M23-26
-2536346444991940000,M,23,M23-26
3953930836576390000,F,20,F23-
-6985215472500210000,F,35,F33-42
4338759512477410000,M,29,M29-31
2715516945038660000,F,66,F43+
1447562822017900000,F,27,F27-28
2091581396310880000,F,27,F27-28
9181232616467000000,M,23,M23-26
1052872047402580000,F,48,F43+
5154841917615370000,M,26,M23-26
2886059892855370000,M,20,M22-
-936812869372336000,F,24,F24-26
-1371508652548080000,M,21,M22-
3210721740948080000,M,21,M22-
2114700994463430000,M,30,M29-31
-1479316582983260000,M,17,M22-
-6186422228716470000,F,23,F23-
2220993552035690000,F,20,F23-
-3271605665765400000,M,44,M39+
-4191086155502430000,F,27,F27-28
5162181496749330000,M,25,M23-26
697271465410437000,F,26,F24-26
-918765655057558000,F,44,F43+
-8649171519338790000,M,25,M23-26
-4856949507734960000,M,42,M39+
5276957211835670000,M,33,M32-38
-1928674179468880000,F,18,F23-
-6721513327148680000,M,34,M32-38
-9105987440015880000,M,30,M29-31
8652199066325290000,F,25,F24-26
5992187684781880000,F,19,F23-
8211166719562130000,F,30,F29-32
9014823876968660000,F,21,F23-
207038927672406000,F,21,F23-
-2710537265160240000,F,21,F23-
-3906202758864430000,M,22,M22-
-1514305033982830000,F,33,F33-42
4169804168990650000,M,17,M22-
-1745367195018340000,M,18,M22-
-5578007502427050000,M,18,M22-
-8926408346984340000,M,40,M39+
-290955718937342,M,45,M39+
2987212165886910000,F,27,F27-28
-8499352703076750000,M,31,M29-31
-3814956763625960000,F,22,F23-
7906129382900310000,M,27,M27-28
-6621037777093690000,F,41,F33-42
-5033309793490690000,M,35,M32-38
3870754072694490000,F,26,F24-26
138350499349347000,M,26,M23-26
5341299052364060000,F,24,F24-26
-4705288161493200000,M,22,M22-
4291653167742810000,M,36,M32-38
7598269415943730000,M,24,M23-26
7723911712556820000,M,24,M23-26
2926877955913600000,M,24,M23-26
-1314820011602780000,M,24,M23-26
-5159185697573550000,M,24,M23-26
-658806765489210000,F,29,F29-32
1834910065356060000,M,28,M27-28
-961213701678751000,M,17,M22-
6045842494506540000,M,17,M22-
-2842528287122680000,M,37,M32-38
-1092754196017610000,M,16,M22-
3592965557214650000,M,33,M32-38
895845376657337000,M,25,M23-26
3366693726941240000,F,31,F29-32
-8223091356578990000,M,27,M27-28
-5245103984937500000,F,24,F24-26
-8234998697939950000,M,40,M39+
-5034960706390350000,M,40,M39+
-4835559439082540000,M,40,M39+
-8072510140230870000,M,27,M27-28
3354726046302320000,M,34,M32-38
9129525657121240000,M,53,M39+
-7124502130004580000,M,30,M29-31
-6837231357697000000,M,50,M39+
5962286329265020000,F,63,F43+
6221363975493670000,F,40,F33-42
-3350316499231120000,F,24,F24-26
-3606397892081250000,M,27,M27-28
