Unnamed: 0,device_id,gender,age,group,phone_brand,device_model,event_id,timestamp,city,state,longitude,latitude
45359,5.73190704665604e+18,M,27,M27-28,Samsung,Galaxy Note 2,314363.0,2016-05-06 17:08:35,Koratla,AndhraPradesh,78.803049,18.893954
45360,4.008475374257613e+18,M,31,M29-31,Huawei,荣耀6,2512097.0,2016-05-07 10:06:48,Cuddapah,AndhraPradesh,78.890975,14.522972
45361,-8.504365388387461e+18,M,39,M39+,Lenovo,9180,323974.0,2016-05-02 23:52:04,Shillong,Meghalaya,91.91257,25.610831
45362,6.481919322568255e+18,F,30,F29-32,OPPO,N1T,7754.0,2016-05-05 09:33:56,Visakhapatnam,AndhraPradesh,83.336173,17.809178
45397,-7.410219227063422e+18,F,35,F33-42,TCL,idol X,1350926.0,2016-05-01 22:25:12,Markapur,AndhraPradesh,79.327598,15.757562
45400,7.532712328711432e+18,M,18,M22-,OPPO,R6007,2398748.0,2016-05-04 13:44:51,Proddatur,AndhraPradesh,78.62718100000002,14.744153
45401,-5.984499128286159e+18,M,20,M22-,vivo,X3S,7622.0,2016-05-05 09:47:51,Visakhapatnam,AndhraPradesh,83.392888,17.804129
45634,-7.722085880467425e+17,M,42,M39+,Samsung,Galaxy Note 3,95710.0,2016-05-04 17:08:10,Jagtial,AndhraPradesh,78.95338699999998,18.819145
45662,-6.890375447162375e+18,M,42,M39+,Meizu,MX4,49358.0,2016-05-07 15:52:16,Chittur,AndhraPradesh,79.182588,13.246497000000002
45700,-7.577862629034726e+18,F,25,F24-26,Huawei,G610T,8829.0,2016-05-03 10:19:53,Visakhapatnam,AndhraPradesh,83.38681600000002,17.802838
45760,3.148160250073022e+18,F,20,F23-,Samsung,A708t,50521.0,2016-05-05 16:25:40,Tuni,AndhraPradesh,82.57103599999998,17.449664000000002
45911,-8.120590693399887e+17,M,32,M32-38,Xiaomi,MI 3,156360.0,2016-05-07 17:01:40,Vinukonda,AndhraPradesh,79.796948,16.064123000000002
45923,-2.068753225242774e+18,M,36,M32-38,OPPO,R827T,141583.0,2016-05-03 19:47:42,Warangal,AndhraPradesh,79.662708,18.070747
45987,-2.474954849363218e+18,F,28,F27-28,Xiaomi,红米1S,239722.0,2016-05-07 23:28:39,Suriapet,AndhraPradesh,79.67068,17.193215
45993,-3.39493873894958e+18,M,29,M29-31,OPPO,R5,29474.0,2016-05-02 23:59:07,Gaddiannaram,AndhraPradesh,78.566408,17.449162
46179,-1.715374922322793e+18,M,28,M27-28,Samsung,Galaxy S3,405713.0,2016-05-03 08:44:52,Adilabad,AndhraPradesh,78.62021899999998,19.717638
46184,-7.971778470363551e+18,M,35,M32-38,Samsung,Galaxy Mega 5.8,5985.0,2016-05-07 07:54:51,Visakhapatnam,AndhraPradesh,83.368899,17.798818
46272,7.221018751522933e+18,M,35,M32-38,Huawei,G610S,112788.0,2016-05-05 22:16:52,Yemmiganur,AndhraPradesh,77.56169799999998,15.765323
46463,5.292109685488352e+18,M,19,M22-,Huawei,Ascend P7,59706.0,2016-05-06 21:00:56,Kagaznagar,AndhraPradesh,79.55789399999998,19.382645
46630,7.079497146197675e+18,M,30,M29-31,OPPO,R833T,8181.0,2016-05-01 10:14:45,Visakhapatnam,AndhraPradesh,83.330795,17.74154
46711,3.6431711575410847e+18,M,34,M32-38,OPPO,T29,115335.0,2016-05-04 20:09:54,Bhongir,AndhraPradesh,78.969691,17.605714000000006
46719,-3.648536988961199e+18,M,19,M22-,Samsung,S898t,9905.0,2016-05-07 10:42:26,Visakhapatnam,AndhraPradesh,83.38476899999998,17.823809
46747,-5.051907791019122e+18,F,43,F43+,Xiaomi,MI 3,6940.0,2016-05-02 09:13:46,Visakhapatnam,AndhraPradesh,83.372585,17.798859
46749,1.5346830940865546e+18,M,18,M22-,Samsung,G3818,180977.0,2016-05-02 17:25:40,Kavali,AndhraPradesh,80.040662,14.931818
46770,5.209962404317414e+18,M,21,M22-,Samsung,Galaxy S3,1502545.0,2016-05-01 01:31:58,Sikandarabad,AndhraPradesh,78.54348399999998,17.485834
46779,3.3614741267423483e+18,M,17,M22-,Motorola,Moto G,949107.0,2016-05-07 07:14:16,Ramachandrapuram,AndhraPradesh,78.08585699999998,17.627636
46782,-2.930007213546468e+18,F,25,F24-26,Xiaomi,红米note,72654.0,2016-05-06 05:36:57,Vinukonda,AndhraPradesh,79.806128,16.113888
46945,-7.363364339878826e+18,F,29,F29-32,vivo,Xplay3S,70538.0,2016-05-03 01:11:29,ChinnaChawk,AndhraPradesh,78.917571,14.547106
46982,1.734463823960774e+17,M,26,M23-26,Simi,R5s plus,749867.0,2016-05-02 23:56:56,Suriapet,AndhraPradesh,79.65494600000002,17.205097
46984,-6.337192284781171e+17,M,40,M39+,Coolpad,8720L,1484347.0,2016-05-05 18:20:00,Kottagudem,AndhraPradesh,80.702344,17.637598999999994
46985,7.665104722086691e+18,M,24,M23-26,Xiaomi,红米note,46987.0,2016-05-03 14:04:08,Cuddapah,AndhraPradesh,78.82108600000002,14.506836999999999
47135,-3.944897603447967e+18,F,22,F23-,Huawei,荣耀畅玩4C,141125.0,2016-05-03 10:29:53,Proddatur,AndhraPradesh,78.61381,14.773285999999999
47143,-5.578173894530391e+18,M,42,M39+,Huawei,荣耀畅玩4C运动版,313265.0,2016-05-01 17:48:47,ChinnaChawk,AndhraPradesh,78.863123,14.488204999999999
47147,-6.317830522334305e+18,M,41,M39+,OPPO,R3,1519853.0,2016-05-01 01:51:55,Bhongir,AndhraPradesh,78.90163000000003,17.569339000000006
47148,1.1770852162247383e+18,M,22,M22-,Huawei,荣耀3X,1573609.0,2016-05-04 08:32:05,Rajampet,AndhraPradesh,79.21129,14.265239000000001
47152,-1.253826889711294e+18,M,38,M32-38,Xiaomi,MI 4,1100081.0,2016-05-02 20:47:03,Yemmiganur,AndhraPradesh,77.56385900000002,15.789754
47153,3.46664647386408e+17,M,29,M29-31,vivo,Xplay,1355069.0,2016-05-07 00:46:32,Nuzvid,AndhraPradesh,80.94783699999998,16.803773
47155,-6.307907868223499e+18,M,27,M27-28,Samsung,Galaxy Note 3,2177327.0,2016-05-05 07:49:03,Kamareddi,AndhraPradesh,78.42645999999998,18.411812
47156,-4.2544995352994514e+18,M,48,M39+,vivo,S12,23044.0,2016-05-01 20:55:02,Yemmiganur,AndhraPradesh,77.563845,15.828102
47194,8.339207244857463e+18,F,26,F24-26,OPPO,Find 5,8046.0,2016-05-07 09:19:51,Visakhapatnam,AndhraPradesh,83.36647599999998,17.770834
47587,-6.257991429413523e+18,F,29,F29-32,Xiaomi,红米,22135.0,2016-05-04 19:47:57,Palwancha,AndhraPradesh,80.762775,17.67781
47751,-2.7018775260106035e+18,M,29,M29-31,OPPO,Find 5,1375123.0,2016-05-04 23:59:37,Ongole,AndhraPradesh,80.144159,15.549354000000001
47757,-6.845986891867245e+18,M,24,M23-26,Xiaomi,红米note,6364.0,2016-05-02 08:16:44,Visakhapatnam,AndhraPradesh,83.31768199999998,17.754537
47784,-3.043825990436841e+18,M,46,M39+,China Mobile,M811,308254.0,2016-05-06 13:38:18,Chirala,AndhraPradesh,80.41913299999999,15.873126999999998
47797,-7.499925045870993e+18,M,40,M39+,OPPO,N1 Mini,113680.0,2016-05-06 19:55:48,Rayachoti,AndhraPradesh,78.800393,14.146764
47851,-6.787377594972347e+17,M,30,M29-31,Samsung,Galaxy Note 3 Lite,7955.0,2016-05-06 09:14:01,Visakhapatnam,AndhraPradesh,83.318562,17.819106
47977,-1.4397298754875835e+18,F,14,F23-,Xiaomi,红米note,312971.0,2016-05-07 16:28:12,Tandur,AndhraPradesh,77.617429,17.348746
47992,4.749423035878728e+18,F,37,F33-42,Xiaomi,红米,7499.0,2016-05-04 09:03:04,Visakhapatnam,AndhraPradesh,83.384849,17.744099000000006
48054,-7.130971398539843e+17,M,16,M22-,Xiaomi,红米1S,211115.0,2016-05-04 21:13:11,Karimnagar,AndhraPradesh,79.222608,18.517962
48067,5.803246306787125e+18,F,29,F29-32,Xiaomi,红米1S,6532.0,2016-05-04 08:49:54,Visakhapatnam,AndhraPradesh,83.33901800000002,17.807622000000006
48154,-1.461092679902251e+18,M,25,M23-26,Huawei,荣耀6,2718954.0,2016-05-02 09:43:29,Vinukonda,AndhraPradesh,79.82480799999998,16.119578
48155,-2.0593748422310108e+18,M,21,M22-,Samsung,Galaxy S5,30317.0,2016-05-01 01:02:17,Tuni,AndhraPradesh,82.648595,17.432477000000002
48220,3.445925078233047e+18,M,32,M32-38,Huawei,荣耀6 Plus,414089.0,2016-05-01 02:08:45,Machilipatnam,AndhraPradesh,81.16294,16.225701
48225,7.380228842391877e+18,F,21,F23-,Huawei,荣耀3X畅玩版,2065149.0,2016-05-05 23:23:57,Karaikal,Pondicherry,79.904781,10.965392
48227,-2.2338088961825792e+18,M,18,M22-,TCL,P301M,97650.0,2016-05-05 12:28:03,Chirala,AndhraPradesh,80.41154399999998,15.888382
48270,-4.401140074069225e+17,F,36,F33-42,Samsung,Galaxy S5,899053.0,2016-05-05 10:34:26,Bobbili,AndhraPradesh,83.42253000000002,18.649497
48272,2.885635113943574e+18,F,49,F43+,Samsung,Galaxy Win,178033.0,2016-05-06 14:52:03,Siddipet,AndhraPradesh,78.87379800000002,18.14639
48296,-5.163532626451647e+18,F,33,F33-42,Xiaomi,MI 2S,6706.0,2016-05-01 09:30:50,Visakhapatnam,AndhraPradesh,83.38891199999998,17.785294
48402,6.653119404356966e+18,M,24,M23-26,Samsung,Galaxy Note 2,52657.0,2016-05-07 17:12:46,Ramagundam,AndhraPradesh,79.541391,18.894710999999997
48409,-2.7802843524757463e+18,M,20,M22-,Huawei,荣耀3X畅玩版,21688.0,2016-05-03 19:02:42,Patancheru,AndhraPradesh,78.321625,17.558401999999994
48729,2.311837769868646e+18,F,24,F24-26,Xiaomi,MI 3,578817.0,2016-05-02 14:15:27,Proddatur,AndhraPradesh,78.63038,14.756515
48737,-2.004753546229117e+18,M,22,M22-,Meizu,MX3,684366.0,2016-05-03 17:17:50,Nizamabad,AndhraPradesh,78.12783999999998,18.743337
48741,2.1775236771678536e+18,M,67,M39+,Samsung,Galaxy S5,168069.0,2016-05-04 08:56:24,Gadwal,AndhraPradesh,77.894927,16.30854
48748,-5.681947455405267e+17,F,31,F29-32,Samsung,Galaxy S4,243069.0,2016-05-01 06:14:47,Tura,Meghalaya,90.31268100000001,25.618537
48780,-5.492163558854059e+18,F,31,F29-32,Xiaomi,红米note,28323.0,2016-05-04 23:16:32,UppalKalan,AndhraPradesh,78.580478,17.416415
48798,-7.084351499435901e+18,M,29,M29-31,vivo,X3L,1016238.0,2016-05-06 15:33:48,Dharmavaram,AndhraPradesh,77.762794,14.462454999999999
48806,-1.3707863944448934e+18,M,40,M39+,Lenovo,U880F1,29021.0,2016-05-01 00:00:22,Shillong,Meghalaya,91.91192,25.642058
49035,-8.455602344126313e+18,F,33,F33-42,OPPO,R6007,6656.0,2016-05-07 08:51:56,Visakhapatnam,AndhraPradesh,83.317522,17.819751999999994
49071,-3.1667201797273134e+18,M,26,M23-26,Huawei,荣耀3X畅玩版,63275.0,2016-05-01 00:16:42,Mancheral,AndhraPradesh,79.544207,18.900021
49112,3.7117570734143416e+18,M,27,M27-28,Huawei,荣耀6,141191.0,2016-05-03 10:01:22,Gajuwaka,AndhraPradesh,83.28947299999999,17.78653
49131,4.381846682747724e+18,M,45,M39+,Lenovo,Grand X,378345.0,2016-05-07 14:35:58,Bapatla,AndhraPradesh,80.487012,15.947289000000001
49148,2.3166652584205824e+17,M,38,M32-38,Hisense,EG971,9537.0,2016-05-06 10:35:02,Visakhapatnam,AndhraPradesh,83.335037,17.769958
50091,-3.468867822561654e+18,F,31,F29-32,Samsung,Galaxy Note 3,62176.0,2016-05-01 23:09:40,Shimla,HimachalPradesh,77.22715500000002,31.192615000000004
50146,7.402169728037872e+16,F,31,F29-32,Samsung,Galaxy Note 2,101468.0,2016-05-03 19:19:40,Mancheral,AndhraPradesh,79.47955300000002,18.964935
50195,5.812797227331973e+18,M,31,M29-31,Samsung,Galaxy Note 2,24189.0,2016-05-07 20:02:43,Patancheru,AndhraPradesh,78.368433,17.569489
50266,4.0862954397357153e+18,M,20,M22-,vivo,Y20T,6301.0,2016-05-02 08:51:46,Visakhapatnam,AndhraPradesh,83.37830799999998,17.752392999999994
50360,-8.477154278206737e+18,M,25,M23-26,Huawei,荣耀3C,838425.0,2016-05-05 08:31:22,Mangalagiri,AndhraPradesh,80.615464,16.455747000000002
50372,-6.640824144312072e+18,M,25,M23-26,Xiaomi,MI 3,9239.0,2016-05-05 10:37:23,Visakhapatnam,AndhraPradesh,83.381807,17.797239
50377,6.339663731451814e+18,M,24,M23-26,Xiaomi,MI 4,42192.0,2016-05-05 11:27:30,Palakollu,AndhraPradesh,81.788164,16.610815
50453,2.706474122619049e+18,M,19,M22-,Xiaomi,MI 3,7297.0,2016-05-03 09:11:29,Visakhapatnam,AndhraPradesh,83.37950500000002,17.826701999999994
50548,-1.422064160345806e+18,M,41,M39+,Samsung,VIBE Z,36222.0,2016-05-01 07:57:29,Karimnagar,AndhraPradesh,79.15767299999997,18.481825
50588,-8.926056496807899e+17,M,20,M22-,Xiaomi,红米1S,842025.0,2016-05-05 09:59:31,Tanuku,AndhraPradesh,81.713122,16.809585000000002
50592,-2.943953628434281e+18,F,25,F24-26,Huawei,G6-U00,307452.0,2016-05-02 12:59:40,Hyderabad,AndhraPradesh,78.523347,17.463741
50619,4.684612423878053e+18,M,28,M27-28,Samsung,Galaxy Note 2,1021913.0,2016-05-03 20:14:45,Belampalli,AndhraPradesh,79.56538499999998,19.086496
50621,5.213755486570803e+18,F,22,F23-,vivo,Y11IT,7121.0,2016-05-02 09:06:57,Visakhapatnam,AndhraPradesh,83.320093,17.806271
50678,-6.454209387984995e+18,M,34,M32-38,Samsung,Galaxy Premier,1171613.0,2016-05-03 08:31:06,Vizianagaram,AndhraPradesh,83.41714900000002,18.145950000000006
50679,-8.967029375668874e+16,M,27,M27-28,Coolpad,F2,8927.0,2016-05-04 10:05:26,Visakhapatnam,AndhraPradesh,83.371911,17.792013
50779,5.713214865849509e+18,F,42,F33-42,Coolpad,8705,22835.0,2016-05-07 19:15:45,Bhimavaram,AndhraPradesh,81.54957399999998,16.599912
50818,4.548086186054916e+18,M,28,M27-28,Samsung,Galaxy S3,71404.0,2016-05-01 03:27:08,Vuyyuru,AndhraPradesh,80.890603,16.39047
50886,7.581281847999938e+18,M,35,M32-38,Nubia,Z5S Mini,39276.0,2016-05-07 09:29:07,Proddatur,AndhraPradesh,78.571832,14.787947
50901,-1.531639076514616e+18,M,32,M32-38,Huawei,Y600-U00,388022.0,2016-05-07 15:25:52,Samalkot,AndhraPradesh,82.21298200000003,17.105757999999998
50912,-7.436489058371032e+18,F,29,F29-32,Huawei,Ascend P7,481092.0,2016-05-04 06:33:46,Gadwal,AndhraPradesh,77.884507,16.322235
50922,2.6148874307460367e+18,M,31,M29-31,Meitu,M4,1286387.0,2016-05-04 15:48:16,Machilipatnam,AndhraPradesh,81.19645200000002,16.256752000000002
50923,-4.855137849314748e+18,M,20,M22-,Xiaomi,红米,290820.0,2016-05-06 22:13:24,Tanuku,AndhraPradesh,81.781284,16.805529
50948,4.313456986199855e+18,M,30,M29-31,Samsung,S820,24720.0,2016-05-02 21:02:41,Nalgonda,AndhraPradesh,79.312618,17.085924
51011,-5.727528055730013e+18,M,30,M29-31,Samsung,S820,188639.0,2016-05-04 21:13:09,Kakinada,AndhraPradesh,82.27456699999998,17.032034
51025,-8.372656672885717e+18,F,44,F43+,Xiaomi,红米1S,9980.0,2016-05-07 10:03:02,Visakhapatnam,AndhraPradesh,83.366501,17.748538
51072,1.373217493705731e+18,F,23,F23-,Xiaomi,S5.5L,27282.0,2016-05-06 22:55:36,Sattenapalle,AndhraPradesh,80.20321200000002,16.460062999999998
51301,1.790650634342823e+18,F,26,F24-26,Samsung,A850,143380.0,2016-05-01 20:35:56,Kapra,AndhraPradesh,78.538038,17.394099
51352,2.8059786153662817e+18,M,50,M39+,Xiaomi,MI 2S,160161.0,2016-05-02 21:31:05,Vijayawada,AndhraPradesh,80.71579100000002,16.604183
51372,-6.115805568818622e+18,M,38,M32-38,Xiaomi,E3,118854.0,2016-05-07 22:24:42,Yemmiganur,AndhraPradesh,77.555102,15.751388
51441,7.157503917306275e+18,M,32,M32-38,Xiaomi,MI 4,858288.0,2016-05-01 06:28:05,Sangareddi,AndhraPradesh,78.09428199999998,17.643214
51448,8.48145201632708e+18,M,25,M23-26,HTC,One,3123138.0,2016-05-04 21:32:02,Wanparti,AndhraPradesh,78.14049899999998,16.430132
51449,9.50632269889163e+17,M,28,M27-28,Samsung,Galaxy Core Prime,2285604.0,2016-05-05 10:23:23,Bapatla,AndhraPradesh,80.499127,15.969382000000001
51451,1.190867285861397e+18,F,27,F27-28,Samsung,G7200,1493328.0,2016-05-04 03:22:19,Gudivada,AndhraPradesh,81.022835,16.474028
51452,1.5123482624605715e+17,M,24,M23-26,vivo,V1,399056.0,2016-05-02 22:59:41,Pondicherry,Pondicherry,79.848851,11.970411
51472,2.707485133747547e+18,F,31,F29-32,Samsung,Galaxy Premier,91607.0,2016-05-06 10:10:45,Bodhan,AndhraPradesh,77.968733,18.727418
51490,7.170644694998109e+18,M,42,M39+,vivo,Xplay,8959.0,2016-05-04 10:26:00,Visakhapatnam,AndhraPradesh,83.322278,17.764035
51547,-8.873281058317158e+17,F,36,F33-42,OPPO,1105,6042.0,2016-05-07 07:34:15,Visakhapatnam,AndhraPradesh,83.35364100000002,17.783136
51657,5.086417426886191e+18,F,35,F33-42,Huawei,Mate,729087.0,2016-05-05 08:11:31,Guntakal,AndhraPradesh,77.408884,15.210217000000002
51676,8.553528688050053e+18,M,36,M32-38,Xiaomi,红米note,913778.0,2016-05-01 00:14:11,Guntakal,AndhraPradesh,77.43496,15.247032
51679,-8.96162218361076e+18,F,53,F43+,Samsung,黄金斗士A8,2042249.0,2016-05-01 02:44:52,Tanuku,AndhraPradesh,81.76772,16.806048
51680,-6.304302363791799e+18,F,32,F29-32,Huawei,荣耀畅玩4,127489.0,2016-05-06 09:22:33,LalbahadurNagar,AndhraPradesh,78.532896,17.482405
51702,2.0235061139380742e+17,M,21,M22-,Huawei,荣耀畅玩4,111956.0,2016-05-04 22:40:08,Koratla,AndhraPradesh,78.76450899999998,18.892447
51711,-1.7603382642930432e+17,M,27,M27-28,Samsung,Galaxy S3,607429.0,2016-05-03 15:30:48,Gaddiannaram,AndhraPradesh,78.56001499999998,17.392817
51712,-8.86413661006108e+18,M,27,M27-28,Samsung,Galaxy S3,25882.0,2016-05-07 20:55:57,Ponnur,AndhraPradesh,80.581827,16.111481
51784,-7.924582300718066e+18,F,55,F43+,vivo,X710L,8517.0,2016-05-02 10:31:31,Visakhapatnam,AndhraPradesh,83.34851499999998,17.800998
51859,-4.164656745067753e+18,M,50,M39+,OPPO,R833T,32405.0,2016-05-04 04:11:14,Kottagudem,AndhraPradesh,80.675747,17.642277999999994
51926,2.793284782275961e+18,F,35,F33-42,Huawei,麦芒4,199189.0,2016-05-06 10:19:15,Nandyal,AndhraPradesh,78.520987,15.560621
51968,6.978066113694488e+18,F,23,F23-,Samsung,Galaxy S3,8499.0,2016-05-02 10:12:48,Visakhapatnam,AndhraPradesh,83.36854699999998,17.781463000000006
52012,-5.408690113196841e+18,F,67,F43+,Xiaomi,红米note,9867.0,2016-05-07 10:00:02,Visakhapatnam,AndhraPradesh,83.374749,17.741573000000006
52199,-6.877154939286198e+18,F,43,F43+,Samsung,Galaxy S4,7017.0,2016-05-02 09:23:19,Visakhapatnam,AndhraPradesh,83.310979,17.784643
52209,-5.856401279334466e+16,F,19,F23-,Xiaomi,MI 3,91095.0,2016-05-05 10:21:00,Tirupati,AndhraPradesh,79.44511999999997,13.669857
52240,-4.68661533697661e+18,M,22,M22-,OPPO,Find 7,73388.0,2016-05-06 06:41:24,ChinnaChawk,AndhraPradesh,78.89694300000002,14.528625
52248,-2.5114328776691456e+18,M,31,M29-31,Xiaomi,红米1S,8731.0,2016-05-03 11:01:32,Visakhapatnam,AndhraPradesh,83.341662,17.744039
52627,-4.1143194830339297e+18,M,22,M22-,Coolpad,F2,36954.0,2016-05-05 08:01:43,Chilakalurupet,AndhraPradesh,80.247096,16.174708000000006
52811,5.308016019957069e+18,M,27,M27-28,Samsung,Galaxy Trend 3,22534.0,2016-05-06 19:03:35,Gaddiannaram,AndhraPradesh,78.57293299999998,17.397856
52859,-2.9887862611752325e+18,F,29,F29-32,Samsung,Galaxy Note 2,40735.0,2016-05-05 10:37:54,Aizawl,Mizoram,92.745113,23.733342
52866,2.9471625939758536e+18,M,26,M23-26,Lenovo,V967S,8709.0,2016-05-03 10:06:46,Visakhapatnam,AndhraPradesh,83.375097,17.761063
53008,7.480802431441189e+18,F,26,F24-26,Xiaomi,红米note,135151.0,2016-05-05 15:34:32,LalbahadurNagar,AndhraPradesh,78.573902,17.501352
53049,-4.3260705599869297e+18,F,41,F33-42,Mengmi,P6,7905.0,2016-05-06 09:15:50,Visakhapatnam,AndhraPradesh,83.38821,17.759646
53066,-7.809911241732941e+18,F,38,F33-42,vivo,Xperia Z3,30982.0,2016-05-06 01:35:50,Markapur,AndhraPradesh,79.29969,15.784464999999999
53284,-4.45520827906048e+17,F,32,F29-32,OPPO,R831S,6069.0,2016-05-01 08:30:53,Visakhapatnam,AndhraPradesh,83.392129,17.792789000000006
53334,-4.39880967481795e+18,F,28,F27-28,Samsung,Galaxy Note 3,9154.0,2016-05-05 10:02:53,Visakhapatnam,AndhraPradesh,83.39013299999998,17.758113
53466,-1.8526547055021947e+18,M,33,M32-38,OPPO,1107,28776.0,2016-05-06 23:06:08,Kadiri,AndhraPradesh,78.25183,14.188172
53485,7.567677847779261e+17,M,33,M32-38,Huawei,荣耀6,102978.0,2016-05-02 15:49:21,Kodar,AndhraPradesh,79.994873,17.064712
53518,3.0155341438149663e+18,M,28,M27-28,Samsung,Galaxy Note 3,375761.0,2016-05-07 13:58:06,Shimla,HimachalPradesh,77.204488,31.133574
53520,-7.68457824767041e+17,M,29,M29-31,Huawei,Mate 7,27752.0,2016-05-01 23:17:46,LalbahadurNagar,AndhraPradesh,78.561852,17.451895
53540,6.956292889303505e+18,M,42,M39+,Meizu,MX4 Pro,8486.0,2016-05-02 10:41:17,Visakhapatnam,AndhraPradesh,83.34285799999998,17.806764
53623,7.660703688422298e+18,M,30,M29-31,vivo,X710L,210035.0,2016-05-03 20:00:01,Tenali,AndhraPradesh,80.744394,16.270166999999994
53637,1.2575359044899095e+18,F,20,F23-,Samsung,Galaxy S3,461782.0,2016-05-03 22:17:43,Bodhan,AndhraPradesh,77.970675,18.696315
53651,2.7729127155930327e+18,F,53,F43+,Coolpad,大神F1,41925.0,2016-05-04 11:09:17,Ponnur,AndhraPradesh,80.576267,16.10364
53707,-9.965263515143116e+17,M,26,M23-26,Coolpad,大神Note3,1310749.0,2016-05-05 11:53:03,Tadepalle,AndhraPradesh,80.690389,16.529588
53708,4.758198285742434e+17,F,34,F33-42,Samsung,Vibe Z2 Pro,111888.0,2016-05-03 22:46:53,Bodhan,AndhraPradesh,77.94284999999998,18.704335999999998
53736,3.3625624104913684e+18,M,81,M39+,Mengmi,P6,2783708.0,2016-05-03 17:04:11,Ozhukarai,Pondicherry,79.836145,12.009579
53737,-4.667271745816332e+18,M,31,M29-31,Xiaomi,MI 3,7378.0,2016-05-04 09:27:26,Visakhapatnam,AndhraPradesh,83.390805,17.748217
53779,-8.463679220114483e+18,F,30,F29-32,Xiaomi,红米2,10069.0,2016-05-01 11:40:37,Visakhapatnam,AndhraPradesh,83.350495,17.806792
53850,1.5533785755074644e+18,M,22,M22-,vivo,X5M,45985.0,2016-05-05 13:23:19,Tadpatri,AndhraPradesh,78.094914,14.977227
53937,7.00544409651227e+18,F,33,F33-42,Samsung,Galaxy Mega 5.8,3213440.0,2016-05-06 21:17:25,Patancheru,AndhraPradesh,78.289711,17.571997
53938,-4.424970022418705e+18,M,34,M32-38,Samsung,Galaxy Note 3,36406.0,2016-05-02 08:51:59,Malkajgiri,AndhraPradesh,78.678242,17.583351
54114,-6.551395606608776e+18,F,39,F33-42,OPPO,1107,430213.0,2016-05-05 20:31:35,Piduguralla,AndhraPradesh,79.917578,16.536745
54124,5.839268507135716e+18,M,25,M23-26,Nubia,Z5S Mini,331320.0,2016-05-07 08:51:24,Rayadrug,AndhraPradesh,76.89261400000002,14.768831
54127,-8.483345686447289e+18,M,26,M23-26,Meizu,MX2,8568.0,2016-05-02 10:06:44,Visakhapatnam,AndhraPradesh,83.311863,17.816005
54136,1.4468969114594988e+18,F,31,F29-32,Xiaomi,MI 4,101033.0,2016-05-01 14:07:01,Mancheral,AndhraPradesh,79.466982,18.891741
54141,6.33240481987423e+18,M,24,M23-26,Xiaomi,MI pad,7481.0,2016-05-04 09:17:15,Visakhapatnam,AndhraPradesh,83.338926,17.771598
54463,-6.46055398992361e+18,M,37,M32-38,vivo,S7T,638077.0,2016-05-07 16:16:27,Guntur,AndhraPradesh,80.452699,16.334540999999998
54479,-5.124242139792364e+17,M,31,M29-31,Xiaomi,MI 2A,6576.0,2016-05-05 08:04:40,Visakhapatnam,AndhraPradesh,83.39824399999998,17.768148999999994
54561,-2.3857530410417423e+18,M,43,M39+,Lenovo,Q802T,9317.0,2016-05-05 10:11:03,Visakhapatnam,AndhraPradesh,83.39498,17.776139999999995
54909,5.047844185251488e+18,M,38,M32-38,Huawei,MT1-U06,8049.0,2016-05-07 09:47:37,Visakhapatnam,AndhraPradesh,83.390232,17.770402
55131,-8.391418947757963e+18,M,25,M23-26,Xiaomi,红米2,8662.0,2016-05-03 10:42:02,Visakhapatnam,AndhraPradesh,83.321015,17.775582
55249,4.974147869037364e+18,F,23,F23-,Samsung,Galaxy Ace,8113.0,2016-05-07 09:22:05,Visakhapatnam,AndhraPradesh,83.393675,17.785073999999994
55287,8.188385809875211e+18,F,49,F43+,Hisense,EG970,42355.0,2016-05-06 11:18:32,Rayadrug,AndhraPradesh,76.934697,14.773922
55317,3.0128983365985044e+18,F,25,F24-26,Xiaomi,红米2,26964.0,2016-05-05 22:06:51,Palasa,AndhraPradesh,84.456222,18.797098000000002
55635,1.343138547972006e+18,F,30,F29-32,Samsung,Galaxy Note 3 Lite,662261.0,2016-05-04 12:40:42,Siddipet,AndhraPradesh,78.87814900000002,18.178107
55638,-1.8859415074920635e+18,M,23,M23-26,Xiaomi,MI 2S,8611.0,2016-05-02 10:37:52,Visakhapatnam,AndhraPradesh,83.34052799999998,17.791731000000006
55683,7.768041005481816e+18,M,35,M32-38,Huawei,荣耀3X畅玩版,62453.0,2016-05-04 23:00:53,Tandur,AndhraPradesh,77.608991,17.31934
